Messzeitpunkt;Einspeisung (kWh) Strom 00100137997;Qualität Strom 00100137997;Verbrauch (kWh) Strom 00021228596;Qualität Strom 00021228596
03.11.23 17:00;0;G;0,885;G
03.11.23 17:15;0;G;0,642;G
03.11.23 17:30;0;G;0,838;G
03.11.23 17:45;0;G;0,555;G
03.11.23 18:00;0;G;0,634;G
03.11.23 18:15;0;G;0,602;G
03.11.23 18:30;0;G;0,445;G
03.11.23 18:45;0;G;0,569;G
03.11.23 19:00;0;G;0,703;G
03.11.23 19:15;0;G;0,624;G
03.11.23 19:30;0;G;0,313;G
03.11.23 19:45;0;G;0,583;G
03.11.23 20:00;0;G;0,474;G
03.11.23 20:15;0;G;0,207;G
03.11.23 20:30;0;G;0,481;G
03.11.23 20:45;0;G;0,579;G
03.11.23 21:00;0;G;0,637;G
03.11.23 21:15;0;G;0,444;G
03.11.23 21:30;0;G;0,697;G
03.11.23 21:45;0;G;0,725;G
03.11.23 22:00;0;G;0,41;G
03.11.23 22:15;0;G;0,494;G
03.11.23 22:30;0;G;0,585;G
03.11.23 22:45;0;G;0,477;G
03.11.23 23:00;0;G;0,3;G
03.11.23 23:15;0;G;0,397;G
03.11.23 23:30;0;G;0,146;G
03.11.23 23:45;0;G;0,563;G
04.11.23 00:00;0;G;0,385;G
04.11.23 00:15;0;G;0,395;G
04.11.23 00:30;0;G;0,206;G
04.11.23 00:45;0;G;0,548;G
04.11.23 01:00;0;G;0,286;G
04.11.23 01:15;0;G;0,589;G
04.11.23 01:30;0;G;0,635;G
04.11.23 01:45;0;G;0,145;G
04.11.23 02:00;0;G;0,136;G
04.11.23 02:15;0;G;0,59;G
04.11.23 02:30;0;G;0,506;G
04.11.23 02:45;0;G;0,17;G
04.11.23 03:00;0;G;1,244;G
04.11.23 03:15;0;G;0,543;G
04.11.23 03:30;0;G;0,295;G
04.11.23 03:45;0;G;0,422;G
04.11.23 04:00;0;G;0,128;G
04.11.23 04:15;0;G;0,135;G
04.11.23 04:30;0;G;0,613;G
04.11.23 04:45;0;G;0,134;G
04.11.23 05:00;0;G;0,371;G
04.11.23 05:15;0;G;0,502;G
04.11.23 05:30;0;G;0,625;G
04.11.23 05:45;0;G;0,138;G
04.11.23 06:00;0;G;0,146;G
04.11.23 06:15;0;G;0,43;G
04.11.23 06:30;0;G;0,481;G
04.11.23 06:45;0;G;0,143;G
04.11.23 07:00;0;G;0,148;G
04.11.23 07:15;0;G;0,576;G
04.11.23 07:30;0;G;0,588;G
04.11.23 07:45;0;G;0,274;G
04.11.23 08:00;0;G;0,128;G
04.11.23 08:15;0;G;0,721;G
04.11.23 08:30;0;G;0,5;G
04.11.23 08:45;0;G;0,346;G
04.11.23 09:00;0;G;0,127;G
04.11.23 09:15;0;G;0,362;G
04.11.23 09:30;0,038;G;0,143;G
04.11.23 09:45;0,062;G;0,155;G
04.11.23 10:00;0,001;G;0,632;G
04.11.23 10:15;0,014;G;0,445;G
04.11.23 10:30;0,036;G;0,02;G
04.11.23 10:45;0,009;G;0,072;G
04.11.23 11:00;0,022;G;0,388;G
04.11.23 11:15;0,003;G;0,358;G
04.11.23 11:30;0,017;G;0,167;G
04.11.23 11:45;0,016;G;0,362;G
04.11.23 12:00;0;G;0,605;G
04.11.23 12:15;0;G;0,12;G
04.11.23 12:30;0,001;G;0,215;G
04.11.23 12:45;0,014;G;0,01;G
04.11.23 13:00;0,001;G;0,005;G
04.11.23 13:15;0,005;G;0,024;G
04.11.23 13:30;0;G;0,044;G
04.11.23 13:45;0;G;0,051;G
04.11.23 14:00;0;G;0,132;G
04.11.23 14:15;0;G;0,084;G
04.11.23 14:30;0;G;0,114;G
04.11.23 14:45;0;G;0,157;G
04.11.23 15:00;0;G;0,716;G
04.11.23 15:15;0;G;0,347;G
04.11.23 15:30;0;G;0,282;G
04.11.23 15:45;0;G;0,461;G
04.11.23 16:00;0;G;0,557;G
04.11.23 16:15;0;G;0,399;G
04.11.23 16:30;0;G;0,397;G
04.11.23 16:45;0;G;0,395;G
04.11.23 17:00;0;G;0,278;G
04.11.23 17:15;0;G;0,54;G
04.11.23 17:30;0;G;0,83;G
04.11.23 17:45;0;G;0,639;G
04.11.23 18:00;0;G;0,329;G
04.11.23 18:15;0;G;0,268;G
04.11.23 18:30;0;G;0,182;G
04.11.23 18:45;0;G;0,619;G
04.11.23 19:00;0;G;0,551;G
04.11.23 19:15;0;G;0,32;G
04.11.23 19:30;0;G;0,359;G
04.11.23 19:45;0;G;0,355;G
04.11.23 20:00;0;G;0,158;G
04.11.23 20:15;0;G;0,73;G
04.11.23 20:30;0;G;0,599;G
04.11.23 20:45;0;G;0,292;G
04.11.23 21:00;0;G;0,516;G
04.11.23 21:15;0;G;0,78;G
04.11.23 21:30;0;G;0,845;G
04.11.23 21:45;0;G;1,014;G
04.11.23 22:00;0;G;0,816;G
04.11.23 22:15;0;G;0,688;G
04.11.23 22:30;0;G;0,535;G
04.11.23 22:45;0;G;0,452;G
04.11.23 23:00;0;G;0,256;G
04.11.23 23:15;0;G;0,657;G
04.11.23 23:30;0;G;0,229;G
04.11.23 23:45;0;G;0,209;G
05.11.23 00:00;0;G;0,192;G
05.11.23 00:15;0;G;0,146;G
05.11.23 00:30;0;G;0,134;G
05.11.23 00:45;0;G;0,133;G
05.11.23 01:00;0;G;0,125;G
05.11.23 01:15;0;G;0,124;G
05.11.23 01:30;0;G;0,132;G
05.11.23 01:45;0;G;0,132;G
05.11.23 02:00;0;G;0,129;G
05.11.23 02:15;0;G;0,125;G
05.11.23 02:30;0;G;0,129;G
05.11.23 02:45;0;G;0,258;G
05.11.23 03:00;0;G;0,305;G
05.11.23 03:15;0;G;2,674;G
05.11.23 03:30;0;G;2,814;G
05.11.23 03:45;0;G;3,045;G
05.11.23 04:00;0;G;2,709;G
05.11.23 04:15;0;G;2,688;G
05.11.23 04:30;0;G;2,083;G
05.11.23 04:45;0;G;0,98;G
05.11.23 05:00;0;G;0,55;G
05.11.23 05:15;0;G;0,13;G
05.11.23 05:30;0;G;0,126;G
05.11.23 05:45;0;G;0,136;G
05.11.23 06:00;0;G;0,142;G
05.11.23 06:15;0;G;0,139;G
05.11.23 06:30;0;G;0,132;G
05.11.23 06:45;0;G;0,133;G
05.11.23 07:00;0;G;0,142;G
05.11.23 07:15;0;G;0,154;G
05.11.23 07:30;0;G;0,161;G
05.11.23 07:45;0;G;0,142;G
05.11.23 08:00;0;G;0,426;G
05.11.23 08:15;0;G;0,855;G
05.11.23 08:30;0;G;0,709;G
05.11.23 08:45;0;G;0,102;G
05.11.23 09:00;0;G;0,396;G
05.11.23 09:15;0,023;G;0,267;G
05.11.23 09:30;0,018;G;0,15;G
05.11.23 09:45;0;G;0,158;G
05.11.23 10:00;0,026;G;0,249;G
05.11.23 10:15;0,084;G;0,205;G
05.11.23 10:30;0;G;0,011;G
05.11.23 10:45;0,015;G;0,137;G
05.11.23 11:00;0,016;G;0,003;G
05.11.23 11:15;0;G;0,015;G
05.11.23 11:30;0,002;G;0,039;G
05.11.23 11:45;0;G;0,493;G
05.11.23 12:00;0,001;G;0,287;G
05.11.23 12:15;0,001;G;0,056;G
05.11.23 12:30;0;G;0,068;G
05.11.23 12:45;0;G;0,084;G
05.11.23 13:00;0;G;0,091;G
05.11.23 13:15;0;G;0,067;G
05.11.23 13:30;0;G;0,073;G
05.11.23 13:45;0;G;0,535;G
05.11.23 14:00;0;G;0,999;G
05.11.23 14:15;0;G;0,576;G
05.11.23 14:30;0;G;0,237;G
05.11.23 14:45;0;G;0,198;G
05.11.23 15:00;0;G;0,284;G
05.11.23 15:15;0;G;0,248;G
05.11.23 15:30;0;G;0,146;G
05.11.23 15:45;0;G;0,121;G
05.11.23 16:00;0;G;0,162;G
05.11.23 16:15;0;G;0,146;G
05.11.23 16:30;0;G;0,193;G
05.11.23 16:45;0;G;0,252;G
05.11.23 17:00;0;G;0,27;G
05.11.23 17:15;0;G;0,34;G
05.11.23 17:30;0;G;0,315;G
05.11.23 17:45;0;G;0,282;G
05.11.23 18:00;0;G;0,877;G
05.11.23 18:15;0;G;0,332;G
05.11.23 18:30;0;G;0,256;G
05.11.23 18:45;0;G;0,346;G
05.11.23 19:00;0;G;0,372;G
05.11.23 19:15;0;G;0,331;G
05.11.23 19:30;0;G;0,202;G
05.11.23 19:45;0;G;0,188;G
05.11.23 20:00;0;G;0,206;G
05.11.23 20:15;0;G;0,192;G
05.11.23 20:30;0;G;0,193;G
05.11.23 20:45;0;G;0,187;G
05.11.23 21:00;0;G;0,185;G
05.11.23 21:15;0;G;0,175;G
05.11.23 21:30;0;G;0,173;G
05.11.23 21:45;0;G;0,215;G
05.11.23 22:00;0;G;0,212;G
05.11.23 22:15;0;G;0,58;G
05.11.23 22:30;0;G;0,402;G
05.11.23 22:45;0;G;0,291;G
05.11.23 23:00;0;G;0,415;G
05.11.23 23:15;0;G;0,197;G
05.11.23 23:30;0;G;0,182;G
05.11.23 23:45;0;G;0,161;G
06.11.23 00:00;0;G;0,133;G
06.11.23 00:15;0;G;0,139;G
06.11.23 00:30;0;G;0,137;G
06.11.23 00:45;0;G;0,131;G
06.11.23 01:00;0;G;0,127;G
06.11.23 01:15;0;G;0,131;G
06.11.23 01:30;0;G;0,315;G
06.11.23 01:45;0;G;0,3;G
06.11.23 02:00;0;G;0,206;G
06.11.23 02:15;0;G;0,25;G
06.11.23 02:30;0;G;0,453;G
06.11.23 02:45;0;G;0,147;G
06.11.23 03:00;0;G;0,161;G
06.11.23 03:15;0;G;0,133;G
06.11.23 03:30;0;G;0,128;G
06.11.23 03:45;0;G;0,135;G
06.11.23 04:00;0;G;0,133;G
06.11.23 04:15;0;G;0,125;G
06.11.23 04:30;0;G;0,119;G
06.11.23 04:45;0;G;0,127;G
06.11.23 05:00;0;G;0,131;G
06.11.23 05:15;0;G;0,132;G
06.11.23 05:30;0;G;0,131;G
06.11.23 05:45;0;G;0,167;G
06.11.23 06:00;0;G;0,934;G
06.11.23 06:15;0;G;0,707;G
06.11.23 06:30;0;G;0,827;G
06.11.23 06:45;0;G;0,207;G
06.11.23 07:00;0;G;0,346;G
06.11.23 07:15;0;G;0,724;G
06.11.23 07:30;0;G;0,21;G
06.11.23 07:45;0;G;0,848;G
06.11.23 08:00;0;G;0,298;G
06.11.23 08:15;0;G;0,467;G
06.11.23 08:30;0;G;0,505;G
06.11.23 08:45;0;G;0,567;G
06.11.23 09:00;0;G;0,093;G
06.11.23 09:15;0;G;0,221;G
06.11.23 09:30;0,012;G;0,291;G
06.11.23 09:45;0,072;G;0,199;G
06.11.23 10:00;0,038;G;0,199;G
06.11.23 10:15;0,078;G;0,01;G
06.11.23 10:30;0,239;G;0,135;G
06.11.23 10:45;0,227;G;0,154;G
06.11.23 11:00;0,14;G;0,001;G
06.11.23 11:15;0,099;G;0,07;G
06.11.23 11:30;0,04;G;0;G
06.11.23 11:45;0,037;G;0,007;G
06.11.23 12:00;0,039;G;0,006;G
06.11.23 12:15;0,005;G;0,014;G
06.11.23 12:30;0,011;G;0,008;G
06.11.23 12:45;0;G;0,06;G
06.11.23 13:00;0;G;0,04;G
06.11.23 13:15;0;G;0,02;G
06.11.23 13:30;0;G;0,04;G
06.11.23 13:45;0;G;0,133;G
06.11.23 14:00;0;G;0,144;G
06.11.23 14:15;0;G;0,131;G
06.11.23 14:30;0;G;0,117;G
06.11.23 14:45;0;G;0,122;G
06.11.23 15:00;0;G;0,164;G
06.11.23 15:15;0;G;0,165;G
06.11.23 15:30;0;G;0,17;G
06.11.23 15:45;0;G;0,185;G
06.11.23 16:00;0;G;0,403;G
06.11.23 16:15;0;G;0,378;G
06.11.23 16:30;0;G;0,382;G
06.11.23 16:45;0;G;0,192;G
06.11.23 17:00;0;G;0,346;G
06.11.23 17:15;0;G;0,782;G
06.11.23 17:30;0;G;0,351;G
06.11.23 17:45;0;G;0,261;G
06.11.23 18:00;0;G;0,233;G
06.11.23 18:15;0;G;0,191;G
06.11.23 18:30;0;G;0,312;G
06.11.23 18:45;0;G;0,197;G
06.11.23 19:00;0;G;0,194;G
06.11.23 19:15;0;G;0,198;G
06.11.23 19:30;0;G;0,551;G
06.11.23 19:45;0;G;0,286;G
06.11.23 20:00;0;G;0,136;G
06.11.23 20:15;0;G;0,139;G
06.11.23 20:30;0;G;0,141;G
06.11.23 20:45;0;G;0,128;G
06.11.23 21:00;0;G;0,205;G
06.11.23 21:15;0;G;0,774;G
06.11.23 21:30;0;G;0,83;G
06.11.23 21:45;0;G;0,64;G
06.11.23 22:00;0;G;0,419;G
06.11.23 22:15;0;G;0,432;G
06.11.23 22:30;0;G;0,311;G
06.11.23 22:45;0;G;0,189;G
06.11.23 23:00;0;G;0,345;G
06.11.23 23:15;0;G;0,383;G
06.11.23 23:30;0;G;0,336;G
06.11.23 23:45;0;G;0,299;G
07.11.23 00:00;0;G;0,13;G
07.11.23 00:15;0;G;0,103;G
07.11.23 00:30;0;G;0,101;G
07.11.23 00:45;0;G;0,111;G
07.11.23 01:00;0;G;0,116;G
07.11.23 01:15;0;G;0,114;G
07.11.23 01:30;0;G;0,548;G
07.11.23 01:45;0;G;0,486;G
07.11.23 02:00;0;G;0,173;G
07.11.23 02:15;0;G;0,649;G
07.11.23 02:30;0;G;0,494;G
07.11.23 02:45;0;G;0,166;G
07.11.23 03:00;0;G;0,4;G
07.11.23 03:15;0;G;0,71;G
07.11.23 03:30;0;G;0,107;G
07.11.23 03:45;0;G;0,308;G
07.11.23 04:00;0;G;0,134;G
07.11.23 04:15;0;G;0,376;G
07.11.23 04:30;0;G;0,318;G
07.11.23 04:45;0;G;0,315;G
07.11.23 05:00;0;G;0,131;G
07.11.23 05:15;0;G;0,489;G
07.11.23 05:30;0;G;0,124;G
07.11.23 05:45;0;G;0,195;G
07.11.23 06:00;0;G;0,235;G
07.11.23 06:15;0;G;0,143;G
07.11.23 06:30;0;G;0,152;G
07.11.23 06:45;0;G;0,135;G
07.11.23 07:00;0;G;0,12;G
07.11.23 07:15;0;G;0,141;G
07.11.23 07:30;0;G;0,149;G
07.11.23 07:45;0;G;0,167;G
07.11.23 08:00;0;G;0,246;G
07.11.23 08:15;0;G;0,128;G
07.11.23 08:30;0;G;0,06;G
07.11.23 08:45;0;G;0,102;G
07.11.23 09:00;0;G;0,122;G
07.11.23 09:15;0;G;0,098;G
07.11.23 09:30;0;G;0,043;G
07.11.23 09:45;0;G;0,032;G
07.11.23 10:00;0,026;G;0,168;G
07.11.23 10:15;0,128;G;0;G
07.11.23 10:30;0,055;G;0;G
07.11.23 10:45;0,141;G;0;G
07.11.23 11:00;0,164;G;0,028;G
07.11.23 11:15;0,129;G;0,03;G
07.11.23 11:30;0,16;G;0;G
07.11.23 11:45;0,057;G;0,12;G
07.11.23 12:00;0,105;G;0;G
07.11.23 12:15;0,096;G;0;G
07.11.23 12:30;0,144;G;0;G
07.11.23 12:45;0,07;G;0;G
07.11.23 13:00;0,015;G;0,007;G
07.11.23 13:15;0,025;G;0;G
07.11.23 13:30;0,033;G;0;G
07.11.23 13:45;0,075;G;0;G
07.11.23 14:00;0,008;G;0,022;G
07.11.23 14:15;0;G;0,074;G
07.11.23 14:30;0;G;0,322;G
07.11.23 14:45;0;G;0,569;G
07.11.23 15:00;0;G;0,107;G
07.11.23 15:15;0;G;0,111;G
07.11.23 15:30;0;G;0,138;G
07.11.23 15:45;0;G;0,172;G
07.11.23 16:00;0;G;0,177;G
07.11.23 16:15;0;G;0,197;G
07.11.23 16:30;0;G;0,604;G
07.11.23 16:45;0;G;0,386;G
07.11.23 17:00;0;G;0,252;G
07.11.23 17:15;0;G;0,304;G
07.11.23 17:30;0;G;0,175;G
07.11.23 17:45;0;G;0,164;G
07.11.23 18:00;0;G;0,159;G
07.11.23 18:15;0;G;0,164;G
07.11.23 18:30;0;G;0,161;G
07.11.23 18:45;0;G;0,24;G
07.11.23 19:00;0;G;0,309;G
07.11.23 19:15;0;G;0,186;G
07.11.23 19:30;0;G;0,189;G
07.11.23 19:45;0;G;0,18;G
07.11.23 20:00;0;G;0,209;G
07.11.23 20:15;0;G;0,189;G
07.11.23 20:30;0;G;0,157;G
07.11.23 20:45;0;G;0,169;G
07.11.23 21:00;0;G;0,176;G
07.11.23 21:15;0;G;0,174;G
07.11.23 21:30;0;G;0,178;G
07.11.23 21:45;0;G;0,159;G
07.11.23 22:00;0;G;0,151;G
07.11.23 22:15;0;G;0,143;G
07.11.23 22:30;0;G;0,145;G
07.11.23 22:45;0;G;0,138;G
07.11.23 23:00;0;G;0,129;G
07.11.23 23:15;0;G;0,132;G
07.11.23 23:30;0;G;0,112;G
07.11.23 23:45;0;G;0,108;G
08.11.23 00:00;0;G;0,104;G
08.11.23 00:15;0;G;0,098;G
08.11.23 00:30;0;G;0,103;G
08.11.23 00:45;0;G;0,107;G
08.11.23 01:00;0;G;0,108;G
08.11.23 01:15;0;G;0,284;G
08.11.23 01:30;0;G;0,661;G
08.11.23 01:45;0;G;0,398;G
08.11.23 02:00;0;G;0,457;G
08.11.23 02:15;0;G;0,591;G
08.11.23 02:30;0;G;0,157;G
08.11.23 02:45;0;G;0,401;G
08.11.23 03:00;0;G;0,339;G
08.11.23 03:15;0;G;0,286;G
08.11.23 03:30;0;G;0,145;G
08.11.23 03:45;0;G;0,306;G
08.11.23 04:00;0;G;0,102;G
08.11.23 04:15;0;G;0,104;G
08.11.23 04:30;0;G;0,102;G
08.11.23 04:45;0;G;0,1;G
08.11.23 05:00;0;G;0,108;G
08.11.23 05:15;0;G;0,117;G
08.11.23 05:30;0;G;0,116;G
08.11.23 05:45;0;G;0,118;G
08.11.23 06:00;0;G;0,115;G
08.11.23 06:15;0;G;0,338;G
08.11.23 06:30;0;G;0,184;G
08.11.23 06:45;0;G;0,136;G
08.11.23 07:00;0;G;0,121;G
08.11.23 07:15;0;G;0,217;G
08.11.23 07:30;0;G;0,129;G
08.11.23 07:45;0;G;0,106;G
08.11.23 08:00;0;G;0,103;G
08.11.23 08:15;0;G;0,301;G
08.11.23 08:30;0;G;0,072;G
08.11.23 08:45;0;G;0,121;G
08.11.23 09:00;0;G;0,132;G
08.11.23 09:15;0;G;0,112;G
08.11.23 09:30;0,004;G;0,055;G
08.11.23 09:45;0,001;G;0,494;G
08.11.23 10:00;0,017;G;0,415;G
08.11.23 10:15;0,024;G;0,089;G
08.11.23 10:30;0;G;0,28;G
08.11.23 10:45;0;G;0,078;G
08.11.23 11:00;0;G;0,031;G
08.11.23 11:15;0;G;0,03;G
08.11.23 11:30;0;G;0,043;G
08.11.23 11:45;0;G;0,079;G
08.11.23 12:00;0;G;0,108;G
08.11.23 12:15;0;G;0,106;G
08.11.23 12:30;0;G;0,226;G
08.11.23 12:45;0;G;0,092;G
08.11.23 13:00;0;G;0,044;G
08.11.23 13:15;0;G;0,723;G
08.11.23 13:30;0;G;0,791;G
08.11.23 13:45;0;G;1,093;G
08.11.23 14:00;0;G;0,418;G
08.11.23 14:15;0;G;0,433;G
08.11.23 14:30;0;G;0,184;G
08.11.23 14:45;0;G;0,362;G
08.11.23 15:00;0;G;0,152;G
08.11.23 15:15;0;G;0,15;G
08.11.23 15:30;0;G;0,148;G
08.11.23 15:45;0;G;0,539;G
08.11.23 16:00;0;G;0,203;G
08.11.23 16:15;0;G;0,184;G
08.11.23 16:30;0;G;0,564;G
08.11.23 16:45;0;G;0,393;G
08.11.23 17:00;0;G;0,217;G
08.11.23 17:15;0;G;0,225;G
08.11.23 17:30;0;G;0,199;G
08.11.23 17:45;0;G;0,219;G
08.11.23 18:00;0;G;0,203;G
08.11.23 18:15;0;G;0,213;G
08.11.23 18:30;0;G;0,215;G
08.11.23 18:45;0;G;0,211;G
08.11.23 19:00;0;G;0,197;G
08.11.23 19:15;0;G;0,18;G
08.11.23 19:30;0;G;0,3;G
08.11.23 19:45;0;G;0,19;G
08.11.23 20:00;0;G;0,245;G
08.11.23 20:15;0;G;0,216;G
08.11.23 20:30;0;G;0,161;G
08.11.23 20:45;0;G;0,141;G
08.11.23 21:00;0;G;0,151;G
08.11.23 21:15;0;G;0,154;G
08.11.23 21:30;0;G;0,171;G
08.11.23 21:45;0;G;0,136;G
08.11.23 22:00;0;G;0,142;G
08.11.23 22:15;0;G;0,159;G
08.11.23 22:30;0;G;0,157;G
08.11.23 22:45;0;G;0,144;G
08.11.23 23:00;0;G;0,143;G
08.11.23 23:15;0;G;0,148;G
08.11.23 23:30;0;G;0,147;G
08.11.23 23:45;0;G;0,122;G
09.11.23 00:00;0;G;0,11;G
09.11.23 00:15;0;G;0,108;G
09.11.23 00:30;0;G;0,112;G
09.11.23 00:45;0;G;0,115;G
09.11.23 01:00;0;G;0,11;G
09.11.23 01:15;0;G;0,202;G
09.11.23 01:30;0;G;0,676;G
09.11.23 01:45;0;G;0,748;G
09.11.23 02:00;0;G;0,819;G
09.11.23 02:15;0;G;0,606;G
09.11.23 02:30;0;G;0,305;G
09.11.23 02:45;0;G;0,331;G
09.11.23 03:00;0;G;0,306;G
09.11.23 03:15;0;G;0,155;G
09.11.23 03:30;0;G;0,328;G
09.11.23 03:45;0;G;0,318;G
09.11.23 04:00;0;G;0,188;G
09.11.23 04:15;0;G;0,271;G
09.11.23 04:30;0;G;0,323;G
09.11.23 04:45;0;G;0,323;G
09.11.23 05:00;0;G;0,122;G
09.11.23 05:15;0;G;0,131;G
09.11.23 05:30;0;G;0,138;G
09.11.23 05:45;0;G;0,131;G
09.11.23 06:00;0;G;0,131;G
09.11.23 06:15;0;G;0,13;G
09.11.23 06:30;0;G;0,286;G
09.11.23 06:45;0;G;0,14;G
09.11.23 07:00;0;G;0,143;G
09.11.23 07:15;0;G;0,169;G
09.11.23 07:30;0;G;0,151;G
09.11.23 07:45;0;G;0,144;G
09.11.23 08:00;0;G;0,135;G
09.11.23 08:15;0;G;0,658;G
09.11.23 08:30;0;G;0,801;G
09.11.23 08:45;0;G;0,695;G
09.11.23 09:00;0;G;0,459;G
09.11.23 09:15;0;G;0,419;G
09.11.23 09:30;0;G;0,14;G
09.11.23 09:45;0,072;G;0,2;G
09.11.23 10:00;0,067;G;0,072;G
09.11.23 10:15;0,028;G;0,217;G
09.11.23 10:30;0,018;G;0;G
09.11.23 10:45;0,002;G;0,416;G
09.11.23 11:00;0,015;G;0;G
09.11.23 11:15;0,02;G;0;G
09.11.23 11:30;0,034;G;0;G
09.11.23 11:45;0,008;G;0;G
09.11.23 12:00;0;G;0,026;G
09.11.23 12:15;0;G;0,013;G
09.11.23 12:30;0;G;0,45;G
09.11.23 12:45;0;G;0,062;G
09.11.23 13:00;0,02;G;0,133;G
09.11.23 13:15;0;G;0,664;G
09.11.23 13:30;0;G;0,452;G
09.11.23 13:45;0;G;0,242;G
09.11.23 14:00;0;G;0,695;G
09.11.23 14:15;0;G;0,302;G
09.11.23 14:30;0;G;0,245;G
09.11.23 14:45;0;G;0,156;G
09.11.23 15:00;0;G;0,307;G
09.11.23 15:15;0;G;0,114;G
09.11.23 15:30;0;G;0,139;G
09.11.23 15:45;0;G;0,153;G
09.11.23 16:00;0;G;0,171;G
09.11.23 16:15;0;G;0,189;G
09.11.23 16:30;0;G;0,373;G
09.11.23 16:45;0;G;0,23;G
09.11.23 17:00;0;G;0,22;G
09.11.23 17:15;0;G;0,528;G
09.11.23 17:30;0;G;0,296;G
09.11.23 17:45;0;G;0,242;G
09.11.23 18:00;0;G;0,524;G
09.11.23 18:15;0;G;0,696;G
09.11.23 18:30;0;G;0,203;G
09.11.23 18:45;0;G;0,189;G
09.11.23 19:00;0;G;0,178;G
09.11.23 19:15;0;G;0,176;G
09.11.23 19:30;0;G;0,178;G
09.11.23 19:45;0;G;0,167;G
09.11.23 20:00;0;G;0,321;G
09.11.23 20:15;0;G;0,142;G
09.11.23 20:30;0;G;0,14;G
09.11.23 20:45;0;G;0,144;G
09.11.23 21:00;0;G;0,14;G
09.11.23 21:15;0;G;0,182;G
09.11.23 21:30;0;G;0,215;G
09.11.23 21:45;0;G;0,21;G
09.11.23 22:00;0;G;0,192;G
09.11.23 22:15;0;G;0,162;G
09.11.23 22:30;0;G;0,142;G
09.11.23 22:45;0;G;0,139;G
09.11.23 23:00;0;G;0,143;G
09.11.23 23:15;0;G;0,162;G
09.11.23 23:30;0;G;0,155;G
09.11.23 23:45;0;G;0,153;G
10.11.23 00:00;0;G;0,144;G
10.11.23 00:15;0;G;0,302;G
10.11.23 00:30;0;G;0,369;G
10.11.23 00:45;0;G;0,658;G
10.11.23 01:00;0;G;0,669;G
10.11.23 01:15;0;G;0,706;G
10.11.23 01:30;0;G;0,855;G
10.11.23 01:45;0;G;0,621;G
10.11.23 02:00;0;G;0,413;G
10.11.23 02:15;0;G;0,431;G
10.11.23 02:30;0;G;0,353;G
10.11.23 02:45;0;G;0,137;G
10.11.23 03:00;0;G;0,336;G
10.11.23 03:15;0;G;0,443;G
10.11.23 03:30;0;G;0,363;G
10.11.23 03:45;0;G;0,378;G
10.11.23 04:00;0;G;0,54;G
10.11.23 04:15;0;G;0,718;G
10.11.23 04:30;0;G;0,363;G
10.11.23 04:45;0;G;0,318;G
10.11.23 05:00;0;G;0,179;G
10.11.23 05:15;0;G;0,142;G
10.11.23 05:30;0;G;0,139;G
10.11.23 05:45;0;G;0,144;G
10.11.23 06:00;0;G;0,152;G
10.11.23 06:15;0;G;0,164;G
10.11.23 06:30;0;G;0,152;G
10.11.23 06:45;0;G;0,148;G
10.11.23 07:00;0;G;0,146;G
10.11.23 07:15;0;G;0,183;G
10.11.23 07:30;0;G;0,187;G
10.11.23 07:45;0;G;0,18;G
10.11.23 08:00;0;G;0,195;G
10.11.23 08:15;0;G;0,206;G
10.11.23 08:30;0;G;0,297;G
10.11.23 08:45;0;G;0,16;G
10.11.23 09:00;0;G;0,139;G
10.11.23 09:15;0;G;0,157;G
10.11.23 09:30;0;G;0,138;G
10.11.23 09:45;0;G;0,257;G
10.11.23 10:00;0;G;0,214;G
10.11.23 10:15;0;G;0,238;G
10.11.23 10:30;0;G;0,837;G
10.11.23 10:45;0;G;0,527;G
10.11.23 11:00;0;G;0,635;G
10.11.23 11:15;0;G;0,021;G
10.11.23 11:30;0;G;0,042;G
10.11.23 11:45;0;G;0,243;G
10.11.23 12:00;0;G;0,726;G
10.11.23 12:15;0;G;0,342;G
10.11.23 12:30;0;G;0,075;G
10.11.23 12:45;0,001;G;0,024;G
10.11.23 13:00;0;G;0,168;G
10.11.23 13:15;0;G;0,358;G
10.11.23 13:30;0;G;0,322;G
10.11.23 13:45;0;G;0,247;G
10.11.23 14:00;0;G;0,22;G
10.11.23 14:15;0;G;0,381;G
10.11.23 14:30;0;G;0,376;G
10.11.23 14:45;0;G;0,198;G
10.11.23 15:00;0;G;0,4;G
10.11.23 15:15;0;G;0,207;G
10.11.23 15:30;0;G;0,181;G
10.11.23 15:45;0;G;0,201;G
10.11.23 16:00;0;G;0,496;G
10.11.23 16:15;0;G;0,94;G
10.11.23 16:30;0;G;0,458;G
10.11.23 16:45;0;G;0,381;G
10.11.23 17:00;0;G;0,52;G
10.11.23 17:15;0;G;0,373;G
10.11.23 17:30;0;G;0,255;G
10.11.23 17:45;0;G;0,242;G
10.11.23 18:00;0;G;0,336;G
10.11.23 18:15;0;G;1,004;G
10.11.23 18:30;0;G;0,793;G
10.11.23 18:45;0;G;0,164;G
10.11.23 19:00;0;G;0,242;G
10.11.23 19:15;0;G;0,175;G
10.11.23 19:30;0;G;0,221;G
10.11.23 19:45;0;G;0,171;G
10.11.23 20:00;0;G;0,166;G
10.11.23 20:15;0;G;0,156;G
10.11.23 20:30;0;G;0,141;G
10.11.23 20:45;0;G;0,147;G
10.11.23 21:00;0;G;0,141;G
10.11.23 21:15;0;G;0,151;G
10.11.23 21:30;0;G;0,146;G
